Filename,Metadata Tags,Description,Permalink
Serie 3 Pergola Pavillon 021.jpg,Scannsamlung,Serie 3 Pergola Pavillon 021,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/DAI allg/DAI Gebäude/Wiegandhausgarten/Serie 3 Pergola Pavillon 021.JPG
Serie 3 Pergola Pavillon 045.jpg,Scannsamlung,Serie 3 Pergola Pavillon 045,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/DAI allg/DAI Gebäude/Wiegandhausgarten/Serie 3 Pergola Pavillon 045.JPG
Shir 01_ Lageplan.jpg,Scannsamlung,Shir 01_ Lageplan,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Jahresberichte P/Jahresbericht Präsident_ZD 2009/Orient/Shir/Shir 01_ Lageplan.jpg
Shir 02a_Terrasse.jpg,Scannsamlung,Shir 02a_Terrasse,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Jahresberichte P/Jahresbericht Präsident_ZD 2009/Orient/Shir/Shir 02a_Terrasse.JPG
Shir 02b_Terrasse.jpg,Scannsamlung,Shir 02b_Terrasse,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Jahresberichte P/Jahresbericht Präsident_ZD 2009/Orient/Shir/Shir 02b_Terrasse.JPG
Shir 03a_Satellitenbild.jpg,Scannsamlung,Shir 03a_Satellitenbild,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Jahresberichte P/Jahresbericht Präsident_ZD 2009/Orient/Shir/Shir 03a_Satellitenbild.jpg
Shir 03b_Satellitenbild markiert.jpg,Scannsamlung,Shir 03b_Satellitenbild markiert,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Jahresberichte P/Jahresbericht Präsident_ZD 2009/Orient/Shir/Shir 03b_Satellitenbild markiert.jpg
Shir 04_Geophysik.jpg,Scannsamlung,Shir 04_Geophysik,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Jahresberichte P/Jahresbericht Präsident_ZD 2009/Orient/Shir/Shir 04_Geophysik.jpg
Shir 05_Grabungsplan.jpg,Scannsamlung,Shir 05_Grabungsplan,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Jahresberichte P/Jahresbericht Präsident_ZD 2009/Orient/Shir/Shir 05_Grabungsplan.jpg
Shir 06_Brandschicht und Schicht I.jpg,Scannsamlung,Shir 06_Brandschicht und Schicht I,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Jahresberichte P/Jahresbericht Präsident_ZD 2009/Orient/Shir/Shir 06_Brandschicht und Schicht I.JPG
Shir 07a_Plan Schicht VI.jpg,Scannsamlung,Shir 07a_Plan Schicht VI,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Jahresberichte P/Jahresbericht Präsident_ZD 2009/Orient/Shir/Shir 07a_Plan Schicht VI.jpg
Shir 07b_Foto Schicht VI.jpg,Scannsamlung,Shir 07b_Foto Schicht VI,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Jahresberichte P/Jahresbericht Präsident_ZD 2009/Orient/Shir/Shir 07b_Foto Schicht VI.JPG
Shir 07c_Plan Schicht IV_V.jpg,Scannsamlung,Shir 07c_Plan Schicht IV_V,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Jahresberichte P/Jahresbericht Präsident_ZD 2009/Orient/Shir/Shir 07c_Plan Schicht IV_V.JPG
Shir 07d_Foto Schicht V.jpg,Scannsamlung,Shir 07d_Foto Schicht V,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Jahresberichte P/Jahresbericht Präsident_ZD 2009/Orient/Shir/Shir 07d_Foto Schicht V.JPG
Shir 08_Saeuglingsbestattung.jpg,Scannsamlung,Shir 08_Saeuglingsbestattung,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Jahresberichte P/Jahresbericht Präsident_ZD 2009/Orient/Shir/Shir 08_Saeuglingsbestattung.jpg
Shir 09_Bestattung in Raumecke.jpg,Scannsamlung,Shir 09_Bestattung in Raumecke,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Jahresberichte P/Jahresbericht Präsident_ZD 2009/Orient/Shir/Shir 09_Bestattung in Raumecke.jpg
Shir 10a_Siegel.jpg,Scannsamlung,Shir 10a_Siegel,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Jahresberichte P/Jahresbericht Präsident_ZD 2009/Orient/Shir/Shir 10a_Siegel.jpg
Shir 10b_Siegel.jpg,Scannsamlung,Shir 10b_Siegel,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Jahresberichte P/Jahresbericht Präsident_ZD 2009/Orient/Shir/Shir 10b_Siegel.jpg
Shir 11_Kalksteinamulett.jpg,Scannsamlung,Shir 11_Kalksteinamulett,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Jahresberichte P/Jahresbericht Präsident_ZD 2009/Orient/Shir/Shir 11_Kalksteinamulett.jpg
Shir 12_Knochenahle.jpg,Scannsamlung,Shir 12_Knochenahle,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Jahresberichte P/Jahresbericht Präsident_ZD 2009/Orient/Shir/Shir 12_Knochenahle.jpg
Shir 13_Figurine.jpg,Scannsamlung,Shir 13_Figurine,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Jahresberichte P/Jahresbericht Präsident_ZD 2009/Orient/Shir/Shir 13_Figurine.JPG
Shir 14_Magazinbau.jpg,Scannsamlung,Shir 14_Magazinbau,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Jahresberichte P/Jahresbericht Präsident_ZD 2009/Orient/Shir/Shir 14_Magazinbau.jpg
Shir 14a_Magazinbau.jpg,Scannsamlung,Shir 14a_Magazinbau,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Jahresberichte P/Jahresbericht Präsident_ZD 2009/Orient/Shir/Shir 14a_Magazinbau.jpg
Shir 15_Inventar im Magazinbau.jpg,Scannsamlung,Shir 15_Inventar im Magazinbau,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Jahresberichte P/Jahresbericht Präsident_ZD 2009/Orient/Shir/Shir 15_Inventar im Magazinbau.JPG
Shir_Abb 02.jpg,Scannsamlung,Shir_Abb 02,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Jahresberichte P/Jahresbericht Präsidentin_ZD 2011/10 Orient/Shir_Bartl/Shir_Abb 02.jpg
Shir_Abb 03.jpg,Scannsamlung,Shir_Abb 03,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Jahresberichte P/Jahresbericht Präsidentin_ZD 2011/10 Orient/Shir_Bartl/Shir_Abb 03.jpg
Shir_Abb 04a.jpg,Scannsamlung,Shir_Abb 04a,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Jahresberichte P/Jahresbericht Präsidentin_ZD 2011/10 Orient/Shir_Bartl/Shir_Abb 04a.jpg
Shir_Abb 04b.jpg,Scannsamlung,Shir_Abb 04b,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Jahresberichte P/Jahresbericht Präsidentin_ZD 2011/10 Orient/Shir_Bartl/Shir_Abb 04b.jpg
Shir_Abb 1.jpg,Scannsamlung,Shir_Abb 1,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Jahresberichte P/Jahresbericht Präsidentin_ZD 2011/10 Orient/Shir_Bartl/Shir_Abb 1.jpg
Silikon1.jpg,Scannsamlung,Silikon1,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/Bilder AW 2014-1/Silikon1.tif
Silikon3.jpg,Scannsamlung,Silikon3,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/Bilder AW 2014-1/Silikon3.tif
Silk Road Fashion_Trousers.jpg,Scannsamlung,Silk Road Fashion_Trousers,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Silk Road Fashion_Trousers.jpg
Sir20091655.jpg,Scannsamlung,Sir20091655,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/Sonderausgabe AW 2016-1 Bilder/Sir20091655.tif
SirMdeBünsen-GrafKlebelsberg-Noack-Wilarmonitz-Rodenwaldt-Freytag-Wiegand-...FestsitzungimReichstag1929.jpg,Scannsamlung,SirMdeBünsen-GrafKlebelsberg-Noack-Wilarmonitz-Rodenwaldt-Freytag-Wiegand-...FestsitzungimReichstag1929,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Jahresberichte P/Jahresbericht Präsident_ZD 2009/Bilder Cluster 5/Jahresfeier 1929/SirMdeBünsen-GrafKlebelsberg-Noack-Wilarmonitz-Rodenwaldt-Freytag-Wiegand-...FestsitzungimReichstag1929.tif
Sirwah_01.jpg,Scannsamlung,Sirwah_01,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Jahresberichte P/Jahresbericht Präsident_ZD 2009/Orient/Sirwah/Sirwah_01.jpg
Sirwah_02.jpg,Scannsamlung,Sirwah_02,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Jahresberichte P/Jahresbericht Präsident_ZD 2009/Orient/Sirwah/Sirwah_02.jpg
Sirwah_03.jpg,Scannsamlung,Sirwah_03,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Jahresberichte P/Jahresbericht Präsident_ZD 2009/Orient/Sirwah/Sirwah_03.jpg
Sirwah_04.jpg,Scannsamlung,Sirwah_04,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Jahresberichte P/Jahresbericht Präsident_ZD 2009/Orient/Sirwah/Sirwah_04.tif
Sirwah_05.jpg,Scannsamlung,Sirwah_05,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Jahresberichte P/Jahresbericht Präsident_ZD 2009/Orient/Sirwah/Sirwah_05.tif
Sirwah_06.jpg,Scannsamlung,Sirwah_06,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Jahresberichte P/Jahresbericht Präsident_ZD 2009/Orient/Sirwah/Sirwah_06.jpg
Sirwah_07.jpg,Scannsamlung,Sirwah_07,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Jahresberichte P/Jahresbericht Präsident_ZD 2009/Orient/Sirwah/Sirwah_07.tif
Sirwah_08.jpg,Scannsamlung,Sirwah_08,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Jahresberichte P/Jahresbericht Präsident_ZD 2009/Orient/Sirwah/Sirwah_08.tif
Sirwah_09.jpg,Scannsamlung,Sirwah_09,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Jahresberichte P/Jahresbericht Präsident_ZD 2009/Orient/Sirwah/Sirwah_09.jpg
"Site Management und Schaffen touristischer Strukturen als Capacity Building Maßnahme in Yeha, Äthiopien, Irmgard Wagner.jpg",Scannsamlung,"Site Management und Schaffen touristischer Strukturen als Capacity Building Maßnahme in Yeha, Äthiopien, Irmgard Wagner","http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Henkel-Veranstaltung/Site Management und Schaffen touristischer Strukturen als Capacity Building Maßnahme in Yeha, Äthiopien, Irmgard Wagner.jpg"
"Sitemanagement und Capacity Building in Yeha, Äthiopien, Irmgard Wagner.jpg",Scannsamlung,"Sitemanagement und Capacity Building in Yeha, Äthiopien, Irmgard Wagner","http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Henkel-Veranstaltung/Sitemanagement und Capacity Building in Yeha, Äthiopien, Irmgard Wagner.jpg"
"Sitz der Büroräumlichkeiten der Außenstelle im Landmark Komplex, German Centre, im Nordosten von Peking; Foto D. Hosner.jpg",Scannsamlung,"Sitz der Büroräumlichkeiten der Außenstelle im Landmark Komplex, German Centre, im Nordosten von Peking; Foto D. Hosner","http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Jahresberichte P/Jahresbericht Präsident_ZD 2010/Veranstaltungen/Peking/Sitz der Büroräumlichkeiten der Außenstelle im Landmark Komplex, German Centre, im Nordosten von Peking; Foto D. Hosner.JPG"
Sizandro-Alcabrichel_01.jpg,Scannsamlung,Sizandro-Alcabrichel_01,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Jahresberichte P/Jahresbericht Präsident_ZD 2009/Madrid/Sizandro-Alcabrichel/Sizandro-Alcabrichel_01.tif
Sizandro-Alcabrichel_02.jpg,Scannsamlung,Sizandro-Alcabrichel_02,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Jahresberichte P/Jahresbericht Präsident_ZD 2009/Madrid/Sizandro-Alcabrichel/Sizandro-Alcabrichel_02.tif
Sizandro-Alcabrichel_03.jpg,Scannsamlung,Sizandro-Alcabrichel_03,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Jahresberichte P/Jahresbericht Präsident_ZD 2009/Madrid/Sizandro-Alcabrichel/Sizandro-Alcabrichel_03.tif
Sizandro-Alcabrichel_04.jpg,Scannsamlung,Sizandro-Alcabrichel_04,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Jahresberichte P/Jahresbericht Präsident_ZD 2009/Madrid/Sizandro-Alcabrichel/Sizandro-Alcabrichel_04.tif
Skelett-verschraenkte-Arme cmyk.jpg,Scannsamlung,Skelett-verschraenkte-Arme cmyk,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/Sonderausgabe AW 2016-1 Bilder/Englische Versionen/Heft 1.2016 engl/39-88 DAI Ausgabe 1.2016 engl. Ordner/Links/Skelett-verschraenkte-Arme cmyk.jpg
Sonder Kap Aleppo cmyk.jpg,Scannsamlung,Sonder Kap Aleppo cmyk,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/Sonderausgabe AW 2016-1 Bilder/Englische Versionen/Sonderheft 2016 engl#8E94/ENG Sonderheft 1.2016 Ordner/Links/Sonder Kap Aleppo cmyk.jpg
Sonder Kap MuA Karte2 cmyk.jpg,Scannsamlung,Sonder Kap MuA Karte2 cmyk,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/Sonderausgabe AW 2016-1 Bilder/Englische Versionen/Sonderheft 2016 engl#8E94/ENG Sonderheft 1.2016 Ordner/Links/Sonder Kap MuA Karte2 cmyk.jpg
Sonder Kap MuA Krak des Che cmyk.jpg,Scannsamlung,Sonder Kap MuA Krak des Che cmyk,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/Sonderausgabe AW 2016-1 Bilder/Englische Versionen/Sonderheft 2016 engl#8E94/ENG Sonderheft 1.2016 Ordner/Links/Sonder Kap MuA Krak des Che cmyk.jpg
Sonder Kap MuA Raqqa_Trinkhorn cmyk.jpg,Scannsamlung,Sonder Kap MuA Raqqa_Trinkhorn cmyk,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/Sonderausgabe AW 2016-1 Bilder/Englische Versionen/Sonderheft 2016 engl#8E94/ENG Sonderheft 1.2016 Ordner/Links/Sonder Kap MuA Raqqa_Trinkhorn cmyk.jpg
Sonder Kap MuA cmyk.jpg,Scannsamlung,Sonder Kap MuA cmyk,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/Sonderausgabe AW 2016-1 Bilder/Englische Versionen/Sonderheft 2016 engl#8E94/ENG Sonderheft 1.2016 Ordner/Links/Sonder Kap MuA cmyk.jpg
Sonder Kap MuAPalmyra_cmyk.jpg,Scannsamlung,Sonder Kap MuAPalmyra_cmyk,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/Sonderausgabe AW 2016-1 Bilder/Englische Versionen/Sonderheft 2016 engl#8E94/ENG Sonderheft 1.2016 Ordner/Links/Sonder Kap MuAPalmyra_cmyk.jpg
Sonder Kap. Aleppo Aleppo_2013 cmyk.jpg,Scannsamlung,Sonder Kap. Aleppo Aleppo_2013 cmyk,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/Sonderausgabe AW 2016-1 Bilder/Englische Versionen/Sonderheft 2016 engl#8E94/ENG Sonderheft 1.2016 Ordner/Links/Sonder Kap. Aleppo Aleppo_2013 cmyk.jpg
Souk 2010 Creative Commons Dirk D. cmyk.jpg,Scannsamlung,Souk 2010 Creative Commons Dirk D. cmyk,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/Sonderausgabe AW 2016-1 Bilder/Englische Versionen/Sonderheft 2016 engl#8E94/ENG Sonderheft 1.2016 Ordner/Links/Souk 2010 Creative Commons Dirk D. cmyk.jpg
Speiser2 cmyk.jpg,Scannsamlung,Speiser2 cmyk,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/Sonderausgabe AW 2016-1 Bilder/Englische Versionen/Heft 1.2016 engl/01-39 DAI Ausgabe 1.2016 engl. Ordner/Links/Speiser2 cmyk.jpg
Spenden.jpg,Scannsamlung,Spenden,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/Bilder AW 2015-2/Abbildungen DAI Weltweit+Sonderheft 2_2015.spn/Spenden.tif
"Spezielle Methode des Nahbereichsscanning am Göbekli Tepe, Foto Nico Becker.jpg",Scannsamlung,"Spezielle Methode des Nahbereichsscanning am Göbekli Tepe, Foto Nico Becker","http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Bundesregierung/Spezielle Methode des Nahbereichsscanning am Göbekli Tepe, Foto Nico Becker.jpg"
Sri Lanka_01.jpg,Scannsamlung,Sri Lanka_01,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Jahresberichte P/Jahresbericht Präsident_ZD 2009/KAAK/Sri Lanka_Weisshaar/Sri Lanka_01.JPG
Sri Lanka_02.jpg,Scannsamlung,Sri Lanka_02,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Jahresberichte P/Jahresbericht Präsident_ZD 2009/KAAK/Sri Lanka_Weisshaar/Sri Lanka_02.JPG
Sri Lanka_03.jpg,Scannsamlung,Sri Lanka_03,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Jahresberichte P/Jahresbericht Präsident_ZD 2009/KAAK/Sri Lanka_Weisshaar/Sri Lanka_03.jpg
Sri Lanka_04.jpg,Scannsamlung,Sri Lanka_04,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Jahresberichte P/Jahresbericht Präsident_ZD 2009/KAAK/Sri Lanka_Weisshaar/Sri Lanka_04.JPG
Sta Maria Antiqua_01.jpg,Scannsamlung,Sta Maria Antiqua_01,"http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Jahresberichte P/Jahresbericht Präsident_ZD 2009/Rom/Rom, Sta Maria Antiqua/Sta Maria Antiqua_01.jpg"
Sta Maria Antiqua_02.jpg,Scannsamlung,Sta Maria Antiqua_02,"http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Jahresberichte P/Jahresbericht Präsident_ZD 2009/Rom/Rom, Sta Maria Antiqua/Sta Maria Antiqua_02.jpg"
Sta Maria Antiqua_03.jpg,Scannsamlung,Sta Maria Antiqua_03,"http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Jahresberichte P/Jahresbericht Präsident_ZD 2009/Rom/Rom, Sta Maria Antiqua/Sta Maria Antiqua_03.jpg"
Sta Maria Antiqua_04.jpg,Scannsamlung,Sta Maria Antiqua_04,"http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Jahresberichte P/Jahresbericht Präsident_ZD 2009/Rom/Rom, Sta Maria Antiqua/Sta Maria Antiqua_04.jpg"
Sta Maria Antiqua_05.jpg,Scannsamlung,Sta Maria Antiqua_05,"http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Jahresberichte P/Jahresbericht Präsident_ZD 2009/Rom/Rom, Sta Maria Antiqua/Sta Maria Antiqua_05.jpg"
Stadtforschung_Abb 1.jpg,Scannsamlung,Stadtforschung_Abb 1,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Jahresberichte P/Jahresbericht Präsidentin_ZD 2012/08 Istanbul/Stadtforschung Istanbul/Stadtforschung_Abb 1.tif
Stadtforschung_Abb 2.jpg,Scannsamlung,Stadtforschung_Abb 2,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Jahresberichte P/Jahresbericht Präsidentin_ZD 2012/08 Istanbul/Stadtforschung Istanbul/Stadtforschung_Abb 2.tif
Stadtforschung_Abb 3.jpg,Scannsamlung,Stadtforschung_Abb 3,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Jahresberichte P/Jahresbericht Präsidentin_ZD 2012/08 Istanbul/Stadtforschung Istanbul/Stadtforschung_Abb 3.tif
Stadtforschung_Abb 4.jpg,Scannsamlung,Stadtforschung_Abb 4,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Jahresberichte P/Jahresbericht Präsidentin_ZD 2012/08 Istanbul/Stadtforschung Istanbul/Stadtforschung_Abb 4.tif
Stadtforschung_Abb 5.jpg,Scannsamlung,Stadtforschung_Abb 5,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Jahresberichte P/Jahresbericht Präsidentin_ZD 2012/08 Istanbul/Stadtforschung Istanbul/Stadtforschung_Abb 5.tif
Stadtforschung_Abb 6.jpg,Scannsamlung,Stadtforschung_Abb 6,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Jahresberichte P/Jahresbericht Präsidentin_ZD 2012/08 Istanbul/Stadtforschung Istanbul/Stadtforschung_Abb 6.tif
Stand Buchmesse Peking.jpg,Scannsamlung,Stand Buchmesse Peking,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Jahresberichte P/Jahresbericht Präsident_ZD 2010/Veranstaltungen/Stand Buchmesse Peking.jpg
Standort Foto RGK.jpg,Scannsamlung,Standort Foto,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/Bilder AW 2013-2/Standort Foto RGK.tif
Standort Foto.jpg,Scannsamlung,Standort Foto RGK,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/Bilder AW 2014-1/Standort Foto.tif
Standort Gebäude KAAK cmyk.jpg,Scannsamlung,Standort Gebäude KAAK cmyk,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/Bilder AW 2016-2/Standort Gebäude KAAK cmyk.jpg
Standort Haus.jpg,Scannsamlung,Standort Haus,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/Bilder AW 2014-2/Standort Haus.tif
Standpunkt Baudenkmalausschuss.jpg,Scannsamlung,Standpunkt Baudenkmalausschuss,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/Bilder AW 2013-2/Standpunkt Baudenkmalausschuss.tif
Standpunkt Tempel Yeha.jpg,Scannsamlung,Standpunkt Tempel Yeha,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/Bilder AW 2013-2/Standpunkt Tempel Yeha.tif
Steffen Oraschweski.jpg,Scannsamlung,Steffen Oraschweski,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/DAI allg/Mitarbeiter Porträts/Steffen Oraschweski.jpg
Steinmeier köhler photothek.jpg,Scannsamlung,Steinmeier köhler photothek,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/Bilder AW 2015-2/Abbildungen DAI Weltweit+Sonderheft 2_2015.spn/Steinmeier köhler photothek.tif
Steinmetzschule in Gadara Buehrig cmk.jpg,Scannsamlung,Steinmetzschule in Gadara Buehrig cmk,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/Sonderausgabe AW 2016-1 Bilder/Englische Versionen/Heft 1.2016 engl/01-39 DAI Ausgabe 1.2016 engl. Ordner/Links/Steinmetzschule in Gadara Buehrig cmk.jpg
Steinstiftgebäude01 cmyk.jpg,Scannsamlung,Steinstiftgebäude01 cmyk,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/Bilder AW 2017-2/Steinstiftgebäude01 cmyk.jpg
Steinstiftgebäude02 cmyk.jpg,Scannsamlung,Steinstiftgebäude02 cmyk,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/Bilder AW 2017-2/Steinstiftgebäude02 cmyk.jpg
Steinstiftgebäude03 cmyk.jpg,Scannsamlung,Steinstiftgebäude03 cmyk,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/Bilder AW 2017-2/Steinstiftgebäude03 cmyk.jpg
Steinstiftgebäude04 cmyk.jpg,Scannsamlung,Steinstiftgebäude04 cmyk,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/Bilder AW 2017-2/Steinstiftgebäude04 cmyk.jpg
Steinstiftgebäude05 cmyk.jpg,Scannsamlung,Steinstiftgebäude05 cmyk,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/Bilder AW 2017-2/Steinstiftgebäude05 cmyk.jpg
Steinstiftgebäude06 cmyk.jpg,Scannsamlung,Steinstiftgebäude06 cmyk,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/Bilder AW 2017-2/Steinstiftgebäude06 cmyk.jpg
Steinstiftgebäude07 cmyk.jpg,Scannsamlung,Steinstiftgebäude07 cmyk,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/Bilder AW 2017-2/Steinstiftgebäude07 cmyk.jpg
Stele 2.jpg,Scannsamlung,Stele 2,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Stele 2.jpg
Stephan J. Seidlmayer_quer.jpg,Scannsamlung,Stephan J. Seidlmayer_quer,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/DAI allg/Mitarbeiter Porträts/Stephan J. Seidlmayer_quer.jpg
Stützfigur_Explosionszeichnung.jpg,Scannsamlung,Stützfigur_Explosionszeichnung,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Jahresberichte P/Jahresbericht Präsidentin_ZD 2013/Pergamon/Stützfigur_Explosionszeichnung.jpg
Summer School für irak. Wissenschaftler in Berlin.jpg,Scannsamlung,Summer School für irak. Wissenschaftler in Berlin,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/00_Pressebildpool/Henkel-Veranstaltung/Summer School für irak. Wissenschaftler in Berlin.jpg
Sura_Priesterlisten_IMG_0120.jpg,Scannsamlung,Sura_Priesterlisten_IMG_0120,http://oneeyedjacks01.dai-cloud.uni-koeln.de/oeff/Bilder AW 2014-2/Sura_Priesterlisten_IMG_0120.tif
